store_id,sido_short,sigungu,dong,dong_code,lon,lat,sub,is_decline_area,is_gun,n_stores,n_personal,n_same_kind,s_index,s_ratio,m0,decision,t_star,decision_within_decline
3989,인천,강화군,화도면,28710340,126.414405369369,37.6325868240182,편의점,True,True,685,12,24,28.541666666666668,0.5857431592039801,-0.4142568407960199,즉시철수,0.0,즉시철수
3990,인천,강화군,강화읍,28710250,126.479536791103,37.7459094946794,편의점,True,True,1936,217,33,58.666666666666664,1.2039800995024876,0.20398009950248763,유지,60.0,유지
3991,인천,옹진군,백령면,28720330,124.718327799213,37.9709182890656,편의점,True,True,378,28,5,75.6,1.5514925373134327,0.5514925373134327,유지,110.0,유지
3992,인천,강화군,강화읍,28710250,126.498150343924,37.7635228673024,편의점,True,True,1936,217,33,58.666666666666664,1.2039800995024876,0.20398009950248763,유지,60.0,유지
3993,인천,강화군,내가면,28710360,126.379950490049,37.7011635835598,편의점,True,True,302,15,6,50.333333333333336,1.0329601990049753,0.032960199004975266,만료시철수,29.0,만료시철수
3994,인천,강화군,강화읍,28710250,126.495472628247,37.7417082353237,편의점,True,True,1936,217,33,58.666666666666664,1.2039800995024876,0.20398009950248763,유지,60.0,유지
3995,인천,강화군,강화읍,28710250,126.487007962395,37.7467711309932,편의점,True,True,1936,217,33,58.666666666666664,1.2039800995024876,0.20398009950248763,유지,60.0,유지
3996,인천,옹진군,백령면,28720330,124.665057937961,37.9607208127932,편의점,True,True,378,28,5,75.6,1.5514925373134327,0.5514925373134327,유지,110.0,유지
3997,인천,강화군,길상면,28710330,126.491122654247,37.6395197766291,편의점,True,True,873,41,18,48.5,0.9953358208955224,-0.004664179104477584,만료시철수,22.0,만료시철수
3998,인천,강화군,선원면,28710310,126.48772354493,37.7301965701921,편의점,True,True,388,47,8,48.5,0.9953358208955224,-0.004664179104477584,만료시철수,22.0,만료시철수
3999,인천,옹진군,영흥면,28720360,126.484126733539,37.2584907143586,편의점,True,True,802,24,21,38.19047619047619,0.7837597725657427,-0.2162402274342573,즉시철수,0.0,즉시철수
4000,인천,옹진군,북도면,28720310,126.439063693419,37.517002332984,편의점,True,True,171,1,3,57.0,1.169776119402985,0.16977611940298498,유지,54.0,만료시철수
4001,인천,강화군,화도면,28710340,126.397967397476,37.605871269022,편의점,True,True,685,12,24,28.541666666666668,0.5857431592039801,-0.4142568407960199,즉시철수,0.0,즉시철수
4002,인천,강화군,삼산면,28710410,126.367222081858,37.6938342101695,편의점,True,True,302,3,7,43.142857142857146,0.8853944562899787,-0.1146055437100213,만료시철수,0.0,즉시철수
4003,인천,강화군,불은면,28710320,126.520189096741,37.6493000297188,편의점,True,True,211,6,6,35.166666666666664,0.7217039800995024,-0.27829601990049757,즉시철수,0.0,즉시철수
4004,인천,강화군,강화읍,28710250,126.486813253676,37.7453918156494,편의점,True,True,1936,217,33,58.666666666666664,1.2039800995024876,0.20398009950248763,유지,60.0,유지
4005,인천,강화군,길상면,28710330,126.532664184913,37.6223027606881,편의점,True,True,873,41,18,48.5,0.9953358208955224,-0.004664179104477584,만료시철수,22.0,만료시철수
4006,인천,옹진군,북도면,28720310,126.372009547659,37.5305400625058,편의점,True,True,171,1,3,57.0,1.169776119402985,0.16977611940298498,유지,54.0,만료시철수
4007,인천,강화군,불은면,28710320,126.477111699953,37.6744703025772,편의점,True,True,211,6,6,35.166666666666664,0.7217039800995024,-0.27829601990049757,즉시철수,0.0,즉시철수
4008,인천,강화군,강화읍,28710250,126.484111926268,37.7357217314722,편의점,True,True,1936,217,33,58.666666666666664,1.2039800995024876,0.20398009950248763,유지,60.0,유지
4009,인천,강화군,강화읍,28710250,126.504430278109,37.7459086732237,편의점,True,True,1936,217,33,58.666666666666664,1.2039800995024876,0.20398009950248763,유지,60.0,유지
4010,인천,강화군,길상면,28710330,126.490614297783,37.6011178769215,편의점,True,True,873,41,18,48.5,0.9953358208955224,-0.004664179104477584,만료시철수,22.0,만료시철수
4011,인천,강화군,화도면,28710340,126.423517945485,37.6335146549437,편의점,True,True,685,12,24,28.541666666666668,0.5857431592039801,-0.4142568407960199,즉시철수,0.0,즉시철수
4012,인천,강화군,길상면,28710330,126.516586837618,37.6071465700033,편의점,True,True,873,41,18,48.5,0.9953358208955224,-0.004664179104477584,만료시철수,22.0,만료시철수
4013,전남,영광군,영광읍,12830250,126.50143684411,35.2845342085357,편의점,True,True,1698,240,25,67.92,1.3938805970149255,0.3938805970149255,유지,89.0,유지
4014,전남,보성군,웅치면,12750400,127.020981975244,34.7160207567353,편의점,True,True,25,0,1,25.0,0.5130597014925373,-0.4869402985074627,즉시철수,0.0,즉시철수
4015,전남,무안군,삼향읍,12810256,126.469877948548,34.8095077996828,편의점,False,True,2160,282,45,48.0,0.9850746268656717,-0.01492537313432829,만료시철수,20.0,
4016,전남,무안군,해제면,12810360,126.280482658946,35.0612880562784,편의점,False,True,222,20,4,55.5,1.1389925373134329,0.13899253731343286,유지,49.0,
4017,전남,강진군,강진읍,12780250,126.77273031341,34.6380353094622,편의점,True,True,1121,153,18,62.27777777777778,1.2780887230514097,0.27808872305140975,유지,72.0,유지
4018,전남,담양군,담양읍,12710250,126.985043658897,35.320018857537,편의점,True,True,1332,128,18,74.0,1.5186567164179106,0.5186567164179106,유지,106.0,유지
4019,전남,고흥군,도양읍,12740253,127.138462240792,34.528796224331,편의점,True,True,736,81,15,49.06666666666667,1.0069651741293533,0.006965174129353269,만료시철수,24.0,만료시철수
4020,전남,곡성군,곡성읍,12720250,127.289985631565,35.2824739729621,편의점,True,True,538,64,8,67.25,1.3801305970149254,0.38013059701492535,유지,87.0,유지
4021,전남,해남군,송지면,12790340,126.473933219527,34.3510119629505,편의점,True,True,309,25,11,28.09090909090909,0.5764925373134329,-0.42350746268656714,즉시철수,0.0,즉시철수
4022,전남,장흥군,관산읍,12770253,126.938760310575,34.5632677260088,편의점,True,True,205,29,2,102.5,2.103544776119403,1.1035447761194028,유지,171.0,유지
4023,전남,장흥군,회진면,12770370,126.940124344511,34.4844542870005,편의점,True,True,132,10,3,44.0,0.9029850746268657,-0.09701492537313428,만료시철수,2.0,즉시철수
4024,전남,장성군,남면,12840320,126.812770354615,35.2438558253229,편의점,True,True,149,10,4,37.25,0.7644589552238806,-0.23554104477611937,즉시철수,0.0,즉시철수
4025,전남,강진군,강진읍,12780250,126.773866900101,34.6412014570781,편의점,True,True,1121,153,18,62.27777777777778,1.2780887230514097,0.27808872305140975,유지,72.0,유지
4026,전남,장흥군,장흥읍,12770250,126.907775059983,34.6769648353378,편의점,True,True,1177,171,19,61.94736842105263,1.2713079340141398,0.2713079340141398,유지,71.0,유지
4027,전남,해남군,해남읍,12790250,126.604046907394,34.5723134314728,편의점,True,True,1929,301,35,55.114285714285714,1.1310767590618338,0.1310767590618338,유지,47.0,만료시철수
4028,전남,무안군,삼향읍,12810256,126.461243863322,34.8112276052183,편의점,False,True,2160,282,45,48.0,0.9850746268656717,-0.01492537313432829,만료시철수,20.0,
4029,전남,무안군,삼향읍,12810256,126.462260827095,34.8111419637767,편의점,False,True,2160,282,45,48.0,0.9850746268656717,-0.01492537313432829,만료시철수,20.0,
4030,전남,보성군,보성읍,12750250,127.084384357052,34.7677169052023,편의점,True,True,690,83,12,57.5,1.180037313432836,0.1800373134328359,유지,56.0,만료시철수
4031,전남,고흥군,도덕면,12740320,127.197081174591,34.6475258481014,편의점,True,True,80,6,3,26.666666666666668,0.5472636815920399,-0.45273631840796014,즉시철수,0.0,즉시철수
4032,전남,무안군,무안읍,12810250,126.484596396973,34.9955808896521,편의점,False,True,854,100,14,61.0,1.251865671641791,0.2518656716417911,유지,67.0,
4033,전남,영암군,삼호읍,12800253,126.476771439363,34.7458985658701,편의점,True,True,1349,153,44,30.65909090909091,0.6291977611940299,-0.3708022388059701,즉시철수,0.0,즉시철수
4034,전남,진도군,고군면,12860320,126.343856031508,34.4912802008763,편의점,True,True,123,11,4,30.75,0.6310634328358209,-0.3689365671641791,즉시철수,0.0,즉시철수
4035,전남,완도군,완도읍,12850250,126.750957316299,34.3168664592133,편의점,True,True,1489,196,31,48.03225806451613,0.9857366393837266,-0.014263360616273424,만료시철수,20.0,만료시철수
4036,전남,화순군,도곡면,12760360,126.916070407891,34.9976374629025,편의점,True,True,217,9,6,36.166666666666664,0.742226368159204,-0.25777363184079605,즉시철수,0.0,즉시철수
4037,전남,진도군,군내면,12860310,126.297474228706,34.5370223693766,편의점,True,True,119,7,2,59.5,1.2210820895522387,0.22108208955223874,유지,62.0,유지
4038,전남,장흥군,장평면,12770340,126.974983137208,34.7741796973836,편의점,True,True,73,9,1,73.0,1.498134328358209,0.4981343283582089,유지,103.0,유지
4039,전남,해남군,해남읍,12790250,126.611572083705,34.5710936227817,편의점,True,True,1929,301,35,55.114285714285714,1.1310767590618338,0.1310767590618338,유지,47.0,만료시철수
4040,전남,장흥군,대덕읍,12770256,126.888448941854,34.4987692591327,편의점,True,True,128,18,2,64.0,1.3134328358208955,0.31343283582089554,유지,77.0,유지
4041,전남,영광군,대마면,12830310,126.580153032304,35.2867258247155,편의점,True,True,40,2,1,40.0,0.8208955223880597,-0.17910447761194026,즉시철수,0.0,즉시철수
4042,전남,진도군,의신면,12860330,126.280355156987,34.4414158081209,편의점,True,True,167,8,4,41.75,0.8568097014925373,-0.14319029850746268,즉시철수,0.0,즉시철수
4043,전남,무안군,삼향읍,12810256,126.464894374228,34.8111986430646,편의점,False,True,2160,282,45,48.0,0.9850746268656717,-0.01492537313432829,만료시철수,20.0,
4044,전남,완도군,고금면,12850330,126.801376845289,34.4014449683436,편의점,True,True,155,17,3,51.666666666666664,1.060323383084577,0.060323383084577076,만료시철수,34.0,만료시철수
4045,전남,곡성군,오곡면,12720310,127.375132144728,35.1944492421415,편의점,True,True,121,4,3,40.333333333333336,0.8277363184079602,-0.17226368159203975,즉시철수,0.0,즉시철수
4046,전남,영암군,삼호읍,12800253,126.455366675077,34.7543049856932,편의점,True,True,1349,153,44,30.65909090909091,0.6291977611940299,-0.3708022388059701,즉시철수,0.0,즉시철수
4047,전남,무안군,삼향읍,12810256,126.466569691773,34.8140994849294,편의점,False,True,2160,282,45,48.0,0.9850746268656717,-0.01492537313432829,만료시철수,20.0,
4048,전남,해남군,북평면,12790350,126.625590420932,34.4094349493231,편의점,True,True,134,15,3,44.666666666666664,0.9166666666666666,-0.08333333333333337,만료시철수,5.0,즉시철수
4049,전남,보성군,조성면,12750370,127.245492684662,34.807350089589,편의점,True,True,104,12,3,34.666666666666664,0.7114427860696517,-0.2885572139303483,즉시철수,0.0,즉시철수
4050,전남,장성군,삼계면,12840350,126.66967269794,35.255492631704,편의점,True,True,259,37,6,43.166666666666664,0.8858830845771144,-0.1141169154228856,만료시철수,0.0,즉시철수
4051,전남,영광군,홍농읍,12830256,126.4451632257,35.3945024446771,편의점,True,True,256,32,8,32.0,0.6567164179104478,-0.34328358208955223,즉시철수,0.0,즉시철수
4052,전남,해남군,송지면,12790340,126.517780611709,34.3184421087009,편의점,True,True,309,25,11,28.09090909090909,0.5764925373134329,-0.42350746268656714,즉시철수,0.0,즉시철수
4053,전남,무안군,일로읍,12810253,126.483460157315,34.8081420008509,편의점,False,True,535,53,13,41.15384615384615,0.8445752009184845,-0.15542479908151552,즉시철수,0.0,
4054,전남,화순군,화순읍,12760250,126.990353635602,35.0558681650027,편의점,True,True,2059,284,25,82.36,1.690223880597015,0.6902238805970149,유지,127.0,유지
4055,전남,구례군,구례읍,12730250,127.464687417087,35.2060634914017,편의점,True,True,989,109,11,89.9090909090909,1.8451492537313432,0.8451492537313432,유지,145.0,유지
4056,전남,해남군,송지면,12790340,126.517149768549,34.316663721966,편의점,True,True,309,25,11,28.09090909090909,0.5764925373134329,-0.42350746268656714,즉시철수,0.0,즉시철수
4057,전남,해남군,해남읍,12790250,126.597371056627,34.5758973487249,편의점,True,True,1929,301,35,55.114285714285714,1.1310767590618338,0.1310767590618338,유지,47.0,만료시철수
4058,전남,무안군,청계면,12810330,126.432340139932,34.9093656067507,편의점,False,True,351,38,12,29.25,0.6002798507462687,-0.39972014925373134,즉시철수,0.0,
4059,전남,함평군,해보면,12820370,126.605196513537,35.179730784783,편의점,True,True,134,12,1,134.0,2.75,1.75,유지,224.0,유지
4060,전남,해남군,해남읍,12790250,126.606428605959,34.5687334044889,편의점,True,True,1929,301,35,55.114285714285714,1.1310767590618338,0.1310767590618338,유지,47.0,만료시철수
4061,전남,장흥군,장흥읍,12770250,126.907497859736,34.6809309204673,편의점,True,True,1177,171,19,61.94736842105263,1.2713079340141398,0.2713079340141398,유지,71.0,유지
4062,전남,영암군,삼호읍,12800253,126.428122187994,34.7757686784968,편의점,True,True,1349,153,44,30.65909090909091,0.6291977611940299,-0.3708022388059701,즉시철수,0.0,즉시철수
4063,전남,무안군,삼향읍,12810256,126.469278397858,34.8007435896357,편의점,False,True,2160,282,45,48.0,0.9850746268656717,-0.01492537313432829,만료시철수,20.0,
4064,전남,강진군,강진읍,12780250,126.771915835848,34.6327694083924,편의점,True,True,1121,153,18,62.27777777777778,1.2780887230514097,0.27808872305140975,유지,72.0,유지
4065,전남,장흥군,장흥읍,12770250,126.915532905903,34.6772679300022,편의점,True,True,1177,171,19,61.94736842105263,1.2713079340141398,0.2713079340141398,유지,71.0,유지
4066,전남,무안군,운남면,12810370,126.341041291969,34.9611664415482,편의점,False,True,98,7,2,49.0,1.0055970149253732,0.005597014925373234,만료시철수,24.0,
4067,전남,구례군,산동면,12730370,127.458372087895,35.3171590481881,편의점,True,True,187,15,1,187.0,3.8376865671641793,2.8376865671641793,유지,291.0,유지
4068,전남,곡성군,오산면,12720400,127.121504791989,35.2655448899509,편의점,True,True,51,4,1,51.0,1.046641791044776,0.04664179104477606,만료시철수,32.0,만료시철수
4069,전남,곡성군,오곡면,12720310,127.315203226907,35.2715227359567,편의점,True,True,121,4,3,40.333333333333336,0.8277363184079602,-0.17226368159203975,즉시철수,0.0,즉시철수
4070,전남,해남군,해남읍,12790250,126.579677459959,34.5813544982216,편의점,True,True,1929,301,35,55.114285714285714,1.1310767590618338,0.1310767590618338,유지,47.0,만료시철수
4071,전남,고흥군,점암면,12740370,127.351324292379,34.6597900152173,편의점,True,True,67,6,1,67.0,1.375,0.375,유지,86.0,유지
4072,전남,담양군,담양읍,12710250,126.96980209285,35.3181232063815,편의점,True,True,1332,128,18,74.0,1.5186567164179106,0.5186567164179106,유지,106.0,유지
4073,전남,진도군,진도읍,12860250,126.263656287865,34.4819982057921,편의점,True,True,931,111,14,66.5,1.3647388059701493,0.3647388059701493,유지,85.0,유지
4074,전남,해남군,황산면,12790400,126.434438668141,34.5764230102255,편의점,True,True,176,14,1,176.0,3.611940298507463,2.611940298507463,유지,279.0,유지
4075,전남,영암군,삼호읍,12800253,126.376280462274,34.748904785848,편의점,True,True,1349,153,44,30.65909090909091,0.6291977611940299,-0.3708022388059701,즉시철수,0.0,즉시철수
4076,전남,영광군,법성면,12830370,126.44719289082,35.3567557271214,편의점,True,True,284,24,4,71.0,1.457089552238806,0.4570895522388061,유지,98.0,유지
4077,전남,해남군,산이면,12790410,126.447995004093,34.6441281034993,편의점,True,True,110,10,4,27.5,0.5643656716417911,-0.4356343283582089,즉시철수,0.0,즉시철수
4078,전남,구례군,구례읍,12730250,127.464540136614,35.2033420008182,편의점,True,True,989,109,11,89.9090909090909,1.8451492537313432,0.8451492537313432,유지,145.0,유지
4079,전남,영암군,삼호읍,12800253,126.382870423651,34.7512098921398,편의점,True,True,1349,153,44,30.65909090909091,0.6291977611940299,-0.3708022388059701,즉시철수,0.0,즉시철수
4080,전남,함평군,함평읍,12820250,126.518471042308,35.0636651052212,편의점,True,True,673,80,10,67.3,1.3811567164179104,0.3811567164179104,유지,87.0,유지
4081,전남,해남군,북일면,12790360,126.674792542736,34.463825608526,편의점,True,True,48,7,1,48.0,0.9850746268656717,-0.01492537313432829,만료시철수,20.0,만료시철수
4082,전남,해남군,해남읍,12790250,126.594248939081,34.5769687359879,편의점,True,True,1929,301,35,55.114285714285714,1.1310767590618338,0.1310767590618338,유지,47.0,만료시철수
4083,전남,곡성군,곡성읍,12720250,127.293935421859,35.2804274174186,편의점,True,True,538,64,8,67.25,1.3801305970149254,0.38013059701492535,유지,87.0,유지
4084,전남,해남군,해남읍,12790250,126.596865550483,34.5654750436159,편의점,True,True,1929,301,35,55.114285714285714,1.1310767590618338,0.1310767590618338,유지,47.0,만료시철수
4085,전남,장흥군,안양면,12770320,126.972228404911,34.6488808487273,편의점,True,True,106,5,1,106.0,2.175373134328358,1.1753731343283582,유지,178.0,유지
4086,전남,영광군,영광읍,12830250,126.499781717081,35.2801919789895,편의점,True,True,1698,240,25,67.92,1.3938805970149255,0.3938805970149255,유지,89.0,유지
4087,전남,진도군,진도읍,12860250,126.266707474994,34.4803939716113,편의점,True,True,931,111,14,66.5,1.3647388059701493,0.3647388059701493,유지,85.0,유지
4088,전남,완도군,완도읍,12850250,126.741501278368,34.3216157018126,편의점,True,True,1489,196,31,48.03225806451613,0.9857366393837266,-0.014263360616273424,만료시철수,20.0,만료시철수
4089,전남,무안군,삼향읍,12810256,126.465475041614,34.8126704732892,편의점,False,True,2160,282,45,48.0,0.9850746268656717,-0.01492537313432829,만료시철수,20.0,
4090,전남,영암군,영암읍,12800250,126.695887799035,34.7978340574275,편의점,True,True,593,69,8,74.125,1.5212220149253732,0.5212220149253732,유지,106.0,유지
4091,전남,구례군,구례읍,12730250,127.468058393478,35.2059874134985,편의점,True,True,989,109,11,89.9090909090909,1.8451492537313432,0.8451492537313432,유지,145.0,유지
4092,전남,완도군,노화읍,12850256,126.573602700778,34.1767102554099,편의점,True,True,260,26,3,86.66666666666667,1.7786069651741294,0.7786069651741294,유지,138.0,유지
4093,전남,장흥군,장흥읍,12770250,126.908754197113,34.679615778814,편의점,True,True,1177,171,19,61.94736842105263,1.2713079340141398,0.2713079340141398,유지,71.0,유지
4094,전남,담양군,담양읍,12710250,126.982251882358,35.3129700303163,편의점,True,True,1332,128,18,74.0,1.5186567164179106,0.5186567164179106,유지,106.0,유지
4095,전남,고흥군,동일면,12740450,127.467477462526,34.5025232866998,편의점,True,True,54,2,1,54.0,1.1082089552238805,0.10820895522388052,만료시철수,43.0,만료시철수
4096,전남,무안군,삼향읍,12810256,126.466437704828,34.8074465900475,편의점,False,True,2160,282,45,48.0,0.9850746268656717,-0.01492537313432829,만료시철수,20.0,
4097,전남,보성군,보성읍,12750250,127.086993624325,34.7663268855969,편의점,True,True,690,83,12,57.5,1.180037313432836,0.1800373134328359,유지,56.0,만료시철수
4098,전남,구례군,구례읍,12730250,127.464047887706,35.2152596334111,편의점,True,True,989,109,11,89.9090909090909,1.8451492537313432,0.8451492537313432,유지,145.0,유지
4099,전남,영암군,삼호읍,12800253,126.389133481153,34.7386308386122,편의점,True,True,1349,153,44,30.65909090909091,0.6291977611940299,-0.3708022388059701,즉시철수,0.0,즉시철수
4100,전남,완도군,군외면,12850310,126.647415286443,34.3897937487253,편의점,True,True,102,8,3,34.0,0.6977611940298507,-0.3022388059701493,즉시철수,0.0,즉시철수
4101,전남,완도군,완도읍,12850250,126.744892007478,34.3177825024638,편의점,True,True,1489,196,31,48.03225806451613,0.9857366393837266,-0.014263360616273424,만료시철수,20.0,만료시철수
4102,전남,화순군,화순읍,12760250,126.991427430071,35.0602669547777,편의점,True,True,2059,284,25,82.36,1.690223880597015,0.6902238805970149,유지,127.0,유지
4103,전남,영광군,영광읍,12830250,126.499191944751,35.2777920001896,편의점,True,True,1698,240,25,67.92,1.3938805970149255,0.3938805970149255,유지,89.0,유지
4104,전남,강진군,대구면,12780330,126.790404898137,34.5357712582223,편의점,True,True,54,0,1,54.0,1.1082089552238805,0.10820895522388052,만료시철수,43.0,만료시철수
4105,전남,영암군,삼호읍,12800253,126.473610867117,34.7466150865781,편의점,True,True,1349,153,44,30.65909090909091,0.6291977611940299,-0.3708022388059701,즉시철수,0.0,즉시철수
4106,전남,완도군,완도읍,12850250,126.744051859794,34.31895267519,편의점,True,True,1489,196,31,48.03225806451613,0.9857366393837266,-0.014263360616273424,만료시철수,20.0,만료시철수
4107,전남,함평군,월야면,12820380,126.628744583198,35.1798142646942,편의점,True,True,121,15,1,121.0,2.4832089552238807,1.4832089552238807,유지,204.0,유지
4108,전남,완도군,노화읍,12850256,126.572191745524,34.1768856439541,편의점,True,True,260,26,3,86.66666666666667,1.7786069651741294,0.7786069651741294,유지,138.0,유지
4109,전남,영광군,영광읍,12830250,126.501626394664,35.2715378026486,편의점,True,True,1698,240,25,67.92,1.3938805970149255,0.3938805970149255,유지,89.0,유지
4110,전남,담양군,담양읍,12710250,126.985155748393,35.3084366958037,편의점,True,True,1332,128,18,74.0,1.5186567164179106,0.5186567164179106,유지,106.0,유지
4111,전남,영암군,영암읍,12800250,126.697413907911,34.7988564533176,편의점,True,True,593,69,8,74.125,1.5212220149253732,0.5212220149253732,유지,106.0,유지
4112,전남,영암군,삼호읍,12800253,126.454797266764,34.7528692026956,편의점,True,True,1349,153,44,30.65909090909091,0.6291977611940299,-0.3708022388059701,즉시철수,0.0,즉시철수
4113,전남,강진군,강진읍,12780250,126.771380835417,34.6369690943517,편의점,True,True,1121,153,18,62.27777777777778,1.2780887230514097,0.27808872305140975,유지,72.0,유지
4114,전남,영암군,삼호읍,12800253,126.453726286833,34.7546311580717,편의점,True,True,1349,153,44,30.65909090909091,0.6291977611940299,-0.3708022388059701,즉시철수,0.0,즉시철수
4115,전남,함평군,학교면,12820330,126.533165050039,35.0225030454503,편의점,True,True,105,16,2,52.5,1.0774253731343284,0.0774253731343284,만료시철수,38.0,만료시철수
4116,전남,영암군,삼호읍,12800253,126.379632083166,34.7461275583046,편의점,True,True,1349,153,44,30.65909090909091,0.6291977611940299,-0.3708022388059701,즉시철수,0.0,즉시철수
4117,전남,해남군,산이면,12790410,126.408864343141,34.677351204506,편의점,True,True,110,10,4,27.5,0.5643656716417911,-0.4356343283582089,즉시철수,0.0,즉시철수
4118,전남,화순군,도곡면,12760360,126.905025064935,35.0387502952439,편의점,True,True,217,9,6,36.166666666666664,0.742226368159204,-0.25777363184079605,즉시철수,0.0,즉시철수
4119,전남,무안군,삼향읍,12810256,126.467794456226,34.8139966802577,편의점,False,True,2160,282,45,48.0,0.9850746268656717,-0.01492537313432829,만료시철수,20.0,
4120,전남,무안군,삼향읍,12810256,126.469278397858,34.8007435896357,편의점,False,True,2160,282,45,48.0,0.9850746268656717,-0.01492537313432829,만료시철수,20.0,
4121,전남,영암군,삼호읍,12800253,126.456961595501,34.7542490100958,편의점,True,True,1349,153,44,30.65909090909091,0.6291977611940299,-0.3708022388059701,즉시철수,0.0,즉시철수
4122,전남,담양군,담양읍,12710250,126.982646530484,35.3186845602158,편의점,True,True,1332,128,18,74.0,1.5186567164179106,0.5186567164179106,유지,106.0,유지
4123,전남,보성군,벌교읍,12750253,127.309770879571,34.8382478405711,편의점,True,True,683,86,6,113.83333333333333,2.33613184079602,1.3361318407960199,유지,192.0,유지
4124,전남,구례군,구례읍,12730250,127.468600579918,35.2066973770131,편의점,True,True,989,109,11,89.9090909090909,1.8451492537313432,0.8451492537313432,유지,145.0,유지
4125,전남,해남군,송지면,12790340,126.522257337111,34.3126181051233,편의점,True,True,309,25,11,28.09090909090909,0.5764925373134329,-0.42350746268656714,즉시철수,0.0,즉시철수
4126,전남,보성군,보성읍,12750250,127.081046955471,34.7730375343261,편의점,True,True,690,83,12,57.5,1.180037313432836,0.1800373134328359,유지,56.0,만료시철수
4127,전남,화순군,화순읍,12760250,126.981913722884,35.0528926616007,편의점,True,True,2059,284,25,82.36,1.690223880597015,0.6902238805970149,유지,127.0,유지
4128,전남,화순군,화순읍,12760250,126.985596513824,35.0542181767158,편의점,True,True,2059,284,25,82.36,1.690223880597015,0.6902238805970149,유지,127.0,유지
4129,전남,담양군,창평면,12710340,127.013568083235,35.238555746055,편의점,True,True,219,14,2,109.5,2.2472014925373136,1.2472014925373136,유지,184.0,유지
4130,전남,장성군,동화면,12840330,126.740842668263,35.2839770723511,편의점,True,True,64,7,2,32.0,0.6567164179104478,-0.34328358208955223,즉시철수,0.0,즉시철수
4131,전남,영암군,삼호읍,12800253,126.456961595501,34.7542490100958,편의점,True,True,1349,153,44,30.65909090909091,0.6291977611940299,-0.3708022388059701,즉시철수,0.0,즉시철수
4132,전남,해남군,문내면,12790420,126.312811689962,34.596621681039,편의점,True,True,189,17,5,37.8,0.7757462686567164,-0.22425373134328364,즉시철수,0.0,즉시철수
4133,전남,진도군,임회면,12860340,126.193329161471,34.4089257449559,편의점,True,True,158,11,5,31.6,0.6485074626865672,-0.3514925373134328,즉시철수,0.0,즉시철수
4134,전남,무안군,일로읍,12810253,126.49085908275,34.8507371171678,편의점,False,True,535,53,13,41.15384615384615,0.8445752009184845,-0.15542479908151552,즉시철수,0.0,
4135,전남,고흥군,봉래면,12740360,127.454216370969,34.4646132559569,편의점,True,True,155,6,2,77.5,1.5904850746268657,0.5904850746268657,유지,115.0,유지
4136,전남,강진군,강진읍,12780250,126.768649558652,34.6386586410885,편의점,True,True,1121,153,18,62.27777777777778,1.2780887230514097,0.27808872305140975,유지,72.0,유지
4137,전남,장흥군,장흥읍,12770250,126.902491215778,34.6792052859723,편의점,True,True,1177,171,19,61.94736842105263,1.2713079340141398,0.2713079340141398,유지,71.0,유지
4138,전남,무안군,삼향읍,12810256,126.473378227011,34.810748899669,편의점,False,True,2160,282,45,48.0,0.9850746268656717,-0.01492537313432829,만료시철수,20.0,
4139,전남,영암군,삼호읍,12800253,126.376164065256,34.7484084185919,편의점,True,True,1349,153,44,30.65909090909091,0.6291977611940299,-0.3708022388059701,즉시철수,0.0,즉시철수
4140,전남,해남군,해남읍,12790250,126.603508598831,34.5663351394985,편의점,True,True,1929,301,35,55.114285714285714,1.1310767590618338,0.1310767590618338,유지,47.0,만료시철수
4141,전남,영광군,홍농읍,12830256,126.445947460918,35.3957138001523,편의점,True,True,256,32,8,32.0,0.6567164179104478,-0.34328358208955223,즉시철수,0.0,즉시철수
4142,전남,보성군,조성면,12750370,127.247516644171,34.8080671171083,편의점,True,True,104,12,3,34.666666666666664,0.7114427860696517,-0.2885572139303483,즉시철수,0.0,즉시철수
4143,전남,영광군,백수읍,12830253,126.388017868742,35.3502244716575,편의점,True,True,158,7,2,79.0,1.6212686567164178,0.6212686567164178,유지,119.0,유지
4144,전남,장성군,삼계면,12840350,126.670286734569,35.2558187888276,편의점,True,True,259,37,6,43.166666666666664,0.8858830845771144,-0.1141169154228856,만료시철수,0.0,즉시철수
4145,전남,장성군,삼서면,12840340,126.630298182278,35.2488169917056,편의점,True,True,95,6,2,47.5,0.9748134328358209,-0.025186567164179108,만료시철수,18.0,만료시철수
4146,전남,영암군,삼호읍,12800253,126.452886397273,34.7561237202507,편의점,True,True,1349,153,44,30.65909090909091,0.6291977611940299,-0.3708022388059701,즉시철수,0.0,즉시철수
4147,전남,신안군,비금면,12870340,125.928991341752,34.7532737962624,편의점,True,True,111,12,2,55.5,1.1389925373134329,0.13899253731343286,유지,49.0,만료시철수
4148,전남,해남군,해남읍,12790250,126.607010311395,34.5701685677514,편의점,True,True,1929,301,35,55.114285714285714,1.1310767590618338,0.1310767590618338,유지,47.0,만료시철수
4149,전남,담양군,대전면,12710410,126.88465784872,35.2752133137675,편의점,True,True,179,13,2,89.5,1.8367537313432836,0.8367537313432836,유지,144.0,유지
4150,전남,화순군,화순읍,12760250,126.990461959813,35.0669911327117,편의점,True,True,2059,284,25,82.36,1.690223880597015,0.6902238805970149,유지,127.0,유지
4151,전남,진도군,고군면,12860320,126.315886835654,34.5033051975591,편의점,True,True,123,11,4,30.75,0.6310634328358209,-0.3689365671641791,즉시철수,0.0,즉시철수
