sido_short,sigungu,dong,dong_code,is_decline_area,is_gun,n_stores,diversity,share_과학·기술,share_교육,share_보건의료,share_부동산,share_소매,share_수리·개인,share_숙박,share_시설관리·임대,share_예술·스포츠,share_음식,n_personal,chain_share,lon,lat,n_convenience,has_convenience,n_pharmacy,has_pharmacy,n_clinic,has_clinic,n_gas,has_gas,cluster
인천,강화군,내가면,28710360,True,True,302,0.6942392948098424,0.023178807947019868,0.006622516556291391,0.0,0.026490066225165563,0.2682119205298013,0.04966887417218543,0.2582781456953642,0.013245033112582781,0.033112582781456956,0.3211920529801324,15,0.023178807947019868,126.37998736197551,37.7054636722106,6,True,1,True,0,False,0,False,2
인천,강화군,불은면,28710320,True,True,211,0.8060662303328812,0.11374407582938388,0.018957345971563982,0.0,0.07582938388625593,0.2843601895734597,0.02843601895734597,0.15639810426540285,0.03317535545023697,0.014218009478672985,0.27488151658767773,6,0.009478672985781991,126.480871274764,37.6832885276,6,True,0,False,0,False,1,True,2
인천,강화군,삼산면,28710410,True,True,302,0.6393603009882637,0.029801324503311258,0.019867549668874173,0.0,0.026490066225165563,0.23178807947019867,0.009933774834437087,0.32450331125827814,0.009933774834437087,0.026490066225165563,0.3211920529801324,3,0.006622516556291391,126.333449046276,37.6857108193192,7,True,0,False,0,False,2,True,2
인천,강화군,서도면,28710420,True,True,33,0.6407798210777174,0.0,0.0,0.0,0.0,0.15151515151515152,0.0,0.5757575757575758,0.030303030303030304,0.0,0.24242424242424243,0,0.0,126.235507345449,37.6540423099764,0,False,0,False,0,False,0,False,2
인천,강화군,선원면,28710310,True,True,388,0.8284922121403412,0.05412371134020619,0.05670103092783505,0.0,0.05670103092783505,0.22938144329896906,0.1211340206185567,0.07989690721649484,0.041237113402061855,0.041237113402061855,0.31958762886597936,47,0.020618556701030927,126.485118881185,37.7240666727192,8,True,2,True,0,False,5,True,1
인천,강화군,송해면,28710390,True,True,118,0.8266172409388579,0.059322033898305086,0.03389830508474576,0.00847457627118644,0.059322033898305086,0.2288135593220339,0.06779661016949153,0.211864406779661,0.06779661016949153,0.03389830508474576,0.2288135593220339,8,0.025423728813559324,126.457511335455,37.767384178110106,4,True,0,False,0,False,1,True,2
인천,강화군,양도면,28710350,True,True,211,0.7622767944644618,0.061611374407582936,0.037914691943127965,0.0,0.037914691943127965,0.21800947867298578,0.07109004739336493,0.24644549763033174,0.023696682464454975,0.023696682464454975,0.2796208530805687,15,0.014218009478672985,126.421773568228,37.679113087407,6,True,0,False,0,False,1,True,2
인천,강화군,양사면,28710380,True,True,58,0.8196318793905667,0.10344827586206896,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.1896551724137931,0.05172413793103448,0.29310344827586204,0.05172413793103448,0.0,0.2413793103448276,3,0.017241379310344827,126.40530278482251,37.8005396167517,1,True,0,False,0,False,0,False,2
인천,강화군,하점면,28710370,True,True,135,0.8328317373257327,0.07407407407407407,0.06666666666666667,0.007407407407407408,0.06666666666666667,0.26666666666666666,0.05925925925925926,0.1259259259259259,0.014814814814814815,0.007407407407407408,0.3111111111111111,8,0.014814814814814815,126.402580449276,37.770707718166,5,True,0,False,0,False,3,True,2
인천,강화군,화도면,28710340,True,True,685,0.547868081506215,0.026277372262773723,0.014598540145985401,0.00145985401459854,0.01897810218978102,0.1416058394160584,0.017518248175182483,0.46131386861313867,0.010218978102189781,0.016058394160583942,0.291970802919708,12,0.013138686131386862,126.417900444585,37.6160849836765,24,True,1,True,1,True,2,True,2
인천,옹진군,대청면,28720340,True,True,88,0.7525249505701946,0.011363636363636364,0.0,0.0,0.011363636363636364,0.20454545454545456,0.045454545454545456,0.375,0.056818181818181816,0.022727272727272728,0.2727272727272727,4,0.045454545454545456,124.707888371473,37.8252414108153,2,True,0,False,0,False,2,True,2
인천,옹진군,덕적면,28720350,True,True,127,0.6833004333532002,0.047244094488188976,0.007874015748031496,0.0,0.0,0.2047244094488189,0.015748031496062992,0.3464566929133858,0.031496062992125984,0.023622047244094488,0.3228346456692913,2,0.0,126.118946239172,37.2246901576647,1,True,0,False,0,False,1,True,2
인천,옹진군,백령면,28720330,True,True,378,0.7520114127130426,0.018518518518518517,0.021164021164021163,0.0026455026455026454,0.010582010582010581,0.1931216931216931,0.07407407407407407,0.15079365079365079,0.06084656084656084,0.037037037037037035,0.4312169312169312,28,0.013227513227513227,124.7147771095745,37.97058529564045,5,True,1,True,0,False,2,True,2
인천,옹진군,북도면,28720310,True,True,171,0.6440120696985447,0.029239766081871343,0.0,0.0,0.05847953216374269,0.14035087719298245,0.005847953216374269,0.38011695906432746,0.03508771929824561,0.011695906432748537,0.3391812865497076,1,0.011695906432748537,126.420851259451,37.530799110564,3,True,0,False,0,False,1,True,2
인천,옹진군,연평면,28720380,True,True,109,0.7948775982202093,0.0,0.0,0.009174311926605505,0.0,0.1651376146788991,0.08256880733944955,0.1559633027522936,0.03669724770642202,0.03669724770642202,0.5137614678899083,9,0.0,125.701671644322,37.6618377055694,3,True,0,False,1,True,1,True,2
인천,옹진군,영흥면,28720360,True,True,802,0.6262918197580581,0.02493765586034913,0.016209476309226933,0.0024937655860349127,0.032418952618453865,0.14962593516209477,0.029925187032418952,0.4002493765586035,0.02743142144638404,0.0399002493765586,0.27680798004987534,24,0.01371571072319202,126.4895853765875,37.2563055702688,21,True,3,True,2,True,3,True,2
인천,옹진군,자월면,28720370,True,True,143,0.5264369835312445,0.013986013986013986,0.0,0.0,0.006993006993006993,0.15384615384615385,0.006993006993006993,0.5594405594405595,0.0,0.013986013986013986,0.24475524475524477,1,0.0,126.2888058369,37.1778243093195,1,True,0,False,0,False,1,True,2
전남,강진군,강진읍,12780250,True,True,1121,0.8232123580081476,0.06422836752899197,0.024977698483496878,0.009812667261373774,0.013380909901873328,0.2988403211418377,0.13648528099910795,0.031222123104371096,0.0463871543264942,0.029438001784121322,0.3452274754683318,153,0.07760927743086529,126.769743342446,34.6390235566547,18,True,10,True,9,True,8,True,1
전남,강진군,군동면,12780310,True,True,113,0.8615582416087821,0.04424778761061947,0.07079646017699115,0.0,0.008849557522123894,0.3185840707964602,0.07964601769911504,0.1592920353982301,0.061946902654867256,0.035398230088495575,0.22123893805309736,9,0.04424778761061947,126.786550416547,34.6439756255453,1,True,0,False,0,False,2,True,0
전남,강진군,대구면,12780330,True,True,54,0.791383204107757,0.0,0.018518518518518517,0.0,0.0,0.3148148148148148,0.0,0.35185185185185186,0.018518518518518517,0.0,0.2962962962962963,0,0.07407407407407407,126.7946908892975,34.508671210881,1,True,0,False,0,False,1,True,2
전남,강진군,도암면,12780340,True,True,111,0.7280986209126732,0.036036036036036036,0.018018018018018018,0.0,0.0,0.24324324324324326,0.018018018018018018,0.3333333333333333,0.02702702702702703,0.02702702702702703,0.2972972972972973,2,0.0,126.732770154676,34.5459980913458,0,False,0,False,0,False,2,True,2
전남,강진군,마량면,12780400,True,True,175,0.7930930725772094,0.0,0.005714285714285714,0.005714285714285714,0.0,0.3314285714285714,0.08571428571428572,0.045714285714285714,0.03428571428571429,0.04,0.4514285714285714,15,0.011428571428571429,126.817694334793,34.450464363305,2,True,1,True,1,True,1,True,2
전남,강진군,병영면,12780380,True,True,101,0.856236181063581,0.039603960396039604,0.019801980198019802,0.0,0.009900990099009901,0.297029702970297,0.13861386138613863,0.07920792079207921,0.039603960396039604,0.019801980198019802,0.3564356435643564,14,0.009900990099009901,126.815795254118,34.7152609000861,1,True,1,True,0,False,1,True,0
전남,강진군,성전면,12780360,True,True,121,0.8311753800991657,0.049586776859504134,0.024793388429752067,0.0,0.0,0.2644628099173554,0.0743801652892562,0.1652892561983471,0.024793388429752067,0.049586776859504134,0.34710743801652894,9,0.008264462809917356,126.710557253753,34.6919478936382,1,True,1,True,0,False,4,True,2
전남,강진군,신전면,12780350,True,True,54,0.9019754273982044,0.037037037037037035,0.0,0.0,0.0,0.37037037037037035,0.12962962962962962,0.12962962962962962,0.09259259259259259,0.0,0.24074074074074073,7,0.018518518518518517,126.72127541062099,34.51312342037255,1,True,0,False,0,False,3,True,0
전남,강진군,옴천면,12780390,True,True,9,0.9825675930733636,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.1111111111111111,0,0.1111111111111111,126.792961438002,34.7539371565075,0,False,0,False,0,False,0,False,0
전남,강진군,작천면,12780370,True,True,27,0.9666778220255433,0.037037037037037035,0.037037037037037035,0.0,0.0,0.3333333333333333,0.14814814814814814,0.07407407407407407,0.0,0.0,0.37037037037037035,4,0.0,126.771750798421,34.7048295239446,0,False,0,False,0,False,1,True,0
전남,강진군,칠량면,12780320,True,True,58,0.8523228186241845,0.06896551724137931,0.017241379310344827,0.0,0.0,0.3275862068965517,0.10344827586206896,0.1724137931034483,0.05172413793103448,0.0,0.25862068965517243,6,0.017241379310344827,126.799120410708,34.5722386408422,3,True,1,True,0,False,1,True,0
전남,고흥군,고흥읍,12740250,True,True,1054,0.8130216097570373,0.06641366223908918,0.03510436432637571,0.008538899430740038,0.009487666034155597,0.3036053130929791,0.13567362428842505,0.019924098671726755,0.03889943074003795,0.03415559772296015,0.34819734345351044,143,0.09582542694497154,127.284346409978,34.6076822044272,13,True,18,True,4,True,3,True,1
전남,고흥군,과역면,12740380,True,True,177,0.8563465531801732,0.02824858757062147,0.022598870056497175,0.0,0.011299435028248588,0.423728813559322,0.13559322033898305,0.03954802259887006,0.03954802259887006,0.022598870056497175,0.2768361581920904,24,0.011299435028248588,127.36160097024,34.6791732949985,3,True,2,True,0,False,3,True,0
전남,고흥군,금산면,12740330,True,True,184,0.7385363765012853,0.010869565217391304,0.016304347826086956,0.005434782608695652,0.0,0.2608695652173913,0.04891304347826087,0.22282608695652173,0.03260869565217391,0.05434782608695652,0.34782608695652173,9,0.016304347826086956,127.128875184326,34.4613796231857,3,True,1,True,1,True,2,True,2
전남,고흥군,남양면,12740390,True,True,42,0.9115077593867181,0.07142857142857142,0.023809523809523808,0.0,0.0,0.42857142857142855,0.07142857142857142,0.09523809523809523,0.047619047619047616,0.023809523809523808,0.23809523809523808,3,0.023809523809523808,127.34238085469451,34.74907581364605,0,False,0,False,0,False,5,True,0
전남,고흥군,대서면,12740410,True,True,31,0.9633731506178153,0.06451612903225806,0.0,0.0,0.03225806451612903,0.3870967741935484,0.0967741935483871,0.06451612903225806,0.0,0.0,0.3548387096774194,3,0.0,127.28492050892,34.7710576308684,0,False,0,False,0,False,1,True,0
전남,고흥군,도덕면,12740320,True,True,80,0.876261959256169,0.0625,0.0,0.0,0.0,0.4125,0.075,0.075,0.0375,0.0375,0.3,6,0.0,127.1759360520125,34.5664567999328,3,True,0,False,0,False,3,True,0
전남,고흥군,도양읍,12740253,True,True,736,0.7593468260947532,0.021739130434782608,0.006793478260869565,0.002717391304347826,0.009510869565217392,0.35597826086956524,0.11005434782608696,0.04076086956521739,0.020380434782608696,0.04076086956521739,0.391304347826087,81,0.02309782608695652,127.137390822964,34.52791502004315,15,True,7,True,0,False,7,True,1
전남,고흥군,도화면,12740340,True,True,131,0.8467498851173229,0.030534351145038167,0.022900763358778626,0.0,0.0,0.24427480916030533,0.1297709923664122,0.09923664122137404,0.030534351145038167,0.03816793893129771,0.40458015267175573,17,0.007633587786259542,127.320173615744,34.5089596489119,2,True,1,True,0,False,2,True,0
전남,고흥군,동강면,12740400,True,True,104,0.8725654770635918,0.038461538461538464,0.009615384615384616,0.0,0.019230769230769232,0.33653846153846156,0.125,0.019230769230769232,0.04807692307692308,0.028846153846153848,0.375,13,0.0,127.3338953481655,34.780810613457945,1,True,2,True,0,False,1,True,0
전남,고흥군,동일면,12740450,True,True,54,0.7452196605222714,0.0,0.018518518518518517,0.0,0.0,0.18518518518518517,0.037037037037037035,0.4444444444444444,0.0,0.018518518518518517,0.2962962962962963,2,0.018518518518518517,127.4604372687635,34.5048713663144,1,True,0,False,0,False,1,True,2
전남,고흥군,두원면,12740420,True,True,74,0.8767782468518088,0.0945945945945946,0.013513513513513514,0.0,0.0,0.33783783783783783,0.04054054054054054,0.08108108108108109,0.06756756756756757,0.04054054054054054,0.32432432432432434,3,0.0,127.27374967656701,34.65531016408655,0,False,0,False,0,False,2,True,0
전남,고흥군,봉래면,12740360,True,True,155,0.7714451242154201,0.01935483870967742,0.0,0.0,0.0064516129032258064,0.2709677419354839,0.03870967741935484,0.21935483870967742,0.012903225806451613,0.10967741935483871,0.3225806451612903,6,0.0064516129032258064,127.455508661898,34.4645202266313,2,True,1,True,0,False,1,True,2
전남,고흥군,영남면,12740440,True,True,57,0.875534421609101,0.07017543859649122,0.017543859649122806,0.0,0.0,0.2807017543859649,0.03508771929824561,0.24561403508771928,0.08771929824561403,0.05263157894736842,0.21052631578947367,2,0.017543859649122806,127.47862290566,34.6004542603654,0,False,0,False,0,False,1,True,0
전남,고흥군,점암면,12740370,True,True,67,0.8947488489915366,0.05970149253731343,0.014925373134328358,0.0,0.014925373134328358,0.3880597014925373,0.08955223880597014,0.05970149253731343,0.04477611940298507,0.04477611940298507,0.2835820895522388,6,0.0,127.38060053838,34.6527385024488,1,True,0,False,0,False,4,True,0
전남,고흥군,포두면,12740350,True,True,136,0.8483366835234817,0.058823529411764705,0.029411764705882353,0.0,0.0,0.3897058823529412,0.0661764705882353,0.09558823529411764,0.0661764705882353,0.014705882352941176,0.27941176470588236,9,0.014705882352941176,127.343562924769,34.56971901681775,3,True,1,True,0,False,4,True,0
전남,고흥군,풍양면,12740310,True,True,77,0.8914788702373144,0.11688311688311688,0.012987012987012988,0.0,0.0,0.4155844155844156,0.06493506493506493,0.025974025974025976,0.06493506493506493,0.05194805194805195,0.24675324675324675,5,0.05194805194805195,127.24207455362,34.574555056024,1,True,0,False,0,False,1,True,0
전남,곡성군,겸면,12720390,True,True,48,0.9041812591723128,0.08333333333333333,0.08333333333333333,0.0,0.0,0.3541666666666667,0.020833333333333332,0.0,0.08333333333333333,0.020833333333333332,0.3541666666666667,1,0.0,127.16401571823249,35.2596598459661,0,False,0,False,0,False,3,True,0
전남,곡성군,고달면,12720360,True,True,31,0.8906150189377456,0.03225806451612903,0.0967741935483871,0.03225806451612903,0.0,0.3225806451612903,0.0,0.1935483870967742,0.06451612903225806,0.0,0.25806451612903225,0,0.0,127.347688236063,35.286023247092,0,False,0,False,0,False,0,False,0
전남,곡성군,곡성읍,12720250,True,True,538,0.842391222302484,0.08550185873605948,0.022304832713754646,0.0055762081784386614,0.01858736059479554,0.29182156133828996,0.11895910780669144,0.02973977695167286,0.05204460966542751,0.03345724907063197,0.3420074349442379,64,0.03717472118959108,127.294157775575,35.2807839236453,8,True,8,True,2,True,6,True,1
전남,곡성군,목사동면,12720340,True,True,20,0.9215442826508702,0.15,0.0,0.0,0.0,0.35,0.05,0.05,0.15,0.0,0.25,1,0.0,127.30000307448401,35.11476253629455,0,False,0,False,0,False,0,False,0
전남,곡성군,삼기면,12720320,True,True,37,0.9447265982056839,0.13513513513513514,0.0,0.0,0.02702702702702703,0.4864864864864865,0.02702702702702703,0.05405405405405406,0.13513513513513514,0.0,0.13513513513513514,1,0.02702702702702703,127.225488261107,35.2275789402331,1,True,0,False,0,False,2,True,0
전남,곡성군,석곡면,12720330,True,True,113,0.8951098919557124,0.07079646017699115,0.05309734513274336,0.0,0.008849557522123894,0.30973451327433627,0.1504424778761062,0.061946902654867256,0.02654867256637168,0.017699115044247787,0.3008849557522124,17,0.017699115044247787,127.253693361008,35.1313713493031,2,True,2,True,0,False,2,True,0
전남,곡성군,오곡면,12720310,True,True,121,0.7964988175647145,0.05785123966942149,0.0,0.0,0.0,0.2396694214876033,0.03305785123966942,0.18181818181818182,0.04132231404958678,0.04132231404958678,0.4049586776859504,4,0.01652892561983471,127.315027970772,35.2692193024933,3,True,0,False,0,False,3,True,2
전남,곡성군,오산면,12720400,True,True,51,0.9227432579287062,0.0784313725490196,0.0196078431372549,0.0,0.0392156862745098,0.35294117647058826,0.0784313725490196,0.13725490196078433,0.0196078431372549,0.0392156862745098,0.23529411764705882,4,0.0392156862745098,127.120910010721,35.2550251804046,1,True,0,False,0,False,2,True,0
전남,곡성군,옥과면,12720370,True,True,258,0.8662865743592404,0.06201550387596899,0.046511627906976744,0.003875968992248062,0.015503875968992248,0.3372093023255814,0.11627906976744186,0.007751937984496124,0.03875968992248062,0.046511627906976744,0.32558139534883723,30,0.027131782945736434,127.1356004383655,35.2759017048269,6,True,6,True,1,True,0,False,0
전남,곡성군,입면,12720380,True,True,44,0.9067951634890836,0.022727272727272728,0.06818181818181818,0.0,0.0,0.29545454545454547,0.13636363636363635,0.09090909090909091,0.022727272727272728,0.022727272727272728,0.3409090909090909,6,0.022727272727272728,127.1991627852075,35.30549929556405,1,True,0,False,0,False,0,False,0
전남,곡성군,죽곡면,12720350,True,True,77,0.8258464232772442,0.05194805194805195,0.03896103896103896,0.0,0.012987012987012988,0.2077922077922078,0.025974025974025976,0.14285714285714285,0.03896103896103896,0.09090909090909091,0.38961038961038963,2,0.0,127.319532358333,35.1587447695917,0,False,0,False,0,False,1,True,2
전남,구례군,간전면,12730320,True,True,57,0.7752678732326022,0.05263157894736842,0.017543859649122806,0.0,0.017543859649122806,0.24561403508771928,0.017543859649122806,0.2807017543859649,0.03508771929824561,0.0,0.3333333333333333,1,0.0,127.566055157162,35.1724504095084,0,False,0,False,0,False,0,False,2
전남,구례군,광의면,12730350,True,True,74,0.8644438402923172,0.06756756756756757,0.0,0.0,0.0,0.2972972972972973,0.08108108108108109,0.1891891891891892,0.013513513513513514,0.06756756756756757,0.28378378378378377,6,0.02702702702702703,127.4564065396245,35.260767614034805,1,True,0,False,0,False,1,True,0
전남,구례군,구례읍,12730250,True,True,989,0.8158370446051587,0.047522750252780584,0.033367037411526794,0.006066734074823054,0.011122345803842264,0.32861476238624876,0.1102123356926188,0.034378159757330634,0.029322548028311426,0.033367037411526794,0.3660262891809909,109,0.054600606673407485,127.466165985912,35.2097738586628,11,True,11,True,4,True,4,True,1
전남,구례군,마산면,12730340,True,True,131,0.7419380795286515,0.04580152671755725,0.04580152671755725,0.0,0.007633587786259542,0.15267175572519084,0.030534351145038167,0.22900763358778625,0.030534351145038167,0.022900763358778626,0.4351145038167939,4,0.015267175572519083,127.487651213684,35.2335991168875,1,True,0,False,0,False,1,True,2
전남,구례군,문척면,12730310,True,True,42,0.8639003739916294,0.047619047619047616,0.0,0.0,0.0,0.38095238095238093,0.07142857142857142,0.16666666666666666,0.023809523809523808,0.023809523809523808,0.2857142857142857,3,0.0,127.483052108274,35.18900783037215,0,False,0,False,0,False,0,False,0
전남,구례군,산동면,12730370,True,True,187,0.7919536089183615,0.0374331550802139,0.0481283422459893,0.0,0.0053475935828877,0.1711229946524064,0.08021390374331551,0.1443850267379679,0.0427807486631016,0.03208556149732621,0.4385026737967914,15,0.0106951871657754,127.457037192441,35.316449889235,1,True,0,False,0,False,4,True,2
전남,구례군,용방면,12730360,True,True,42,0.8924863824222886,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.0,0.2857142857142857,0.023809523809523808,0.16666666666666666,0.047619047619047616,0.047619047619047616,0.23809523809523808,1,0.07142857142857142,127.417025928825,35.25957956728905,0,False,0,False,2,True,1,True,0
전남,구례군,토지면,12730330,True,True,205,0.6532307439088695,0.00975609756097561,0.00975609756097561,0.0,0.004878048780487805,0.22439024390243903,0.00975609756097561,0.4195121951219512,0.014634146341463415,0.024390243902439025,0.28292682926829266,2,0.004878048780487805,127.587261849185,35.2044807162747,2,True,0,False,0,False,4,True,2
전남,담양군,가사문학면,12710335,True,True,74,0.8016609276628054,0.02702702702702703,0.02702702702702703,0.013513513513513514,0.013513513513513514,0.16216216216216217,0.0,0.13513513513513514,0.05405405405405406,0.013513513513513514,0.5540540540540541,0,0.013513513513513514,127.0250521579545,35.1772615065798,0,False,0,False,0,False,2,True,2
전남,담양군,고서면,12710320,True,True,128,0.8398420256266318,0.0859375,0.03125,0.0,0.0234375,0.3125,0.0703125,0.0078125,0.078125,0.03125,0.359375,9,0.0390625,126.9739457544,35.22319953700825,1,True,2,True,0,False,2,True,0
전남,담양군,금성면,12710370,True,True,142,0.7967658938644242,0.06338028169014084,0.02112676056338028,0.007042253521126761,0.02112676056338028,0.19718309859154928,0.04225352112676056,0.28169014084507044,0.056338028169014086,0.02112676056338028,0.2887323943661972,6,0.007042253521126761,127.0268946251825,35.3514568847048,1,True,0,False,1,True,3,True,2
전남,담양군,담양읍,12710250,True,True,1332,0.8040367519363134,0.06306306306306306,0.03678678678678678,0.005255255255255256,0.024774774774774775,0.2725225225225225,0.0960960960960961,0.05930930930930931,0.027777777777777776,0.03978978978978979,0.37462462462462465,128,0.03753753753753754,126.983460798815,35.3196222457205,18,True,11,True,6,True,5,True,1
전남,담양군,대덕면,12710350,True,True,62,0.824165986775187,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.0,0.22580645161290322,0.04838709677419355,0.2903225806451613,0.016129032258064516,0.016129032258064516,0.20967741935483872,3,0.016129032258064516,127.0400429764945,35.2496010090115,0,False,0,False,2,True,0,False,2
전남,담양군,대전면,12710410,True,True,179,0.8416804490212128,0.0893854748603352,0.03910614525139665,0.00558659217877095,0.03910614525139665,0.2849162011173184,0.07262569832402235,0.01675977653631285,0.0782122905027933,0.00558659217877095,0.3687150837988827,13,0.027932960893854747,126.888248980199,35.2772451085714,2,True,2,True,1,True,3,True,0
전남,담양군,무정면,12710360,True,True,44,0.9411205041706944,0.11363636363636363,0.022727272727272728,0.0,0.0,0.22727272727272727,0.045454545454545456,0.045454545454545456,0.20454545454545456,0.045454545454545456,0.29545454545454547,2,0.0,127.0277201505025,35.2896983012526,0,False,0,False,0,False,1,True,0
전남,담양군,봉산면,12710310,True,True,96,0.8032346652527101,0.052083333333333336,0.03125,0.0,0.010416666666666666,0.16666666666666666,0.052083333333333336,0.22916666666666666,0.08333333333333333,0.03125,0.34375,5,0.0,126.9603972422165,35.273564541213105,0,False,0,False,0,False,1,True,2
전남,담양군,수북면,12710400,True,True,148,0.8752023229066651,0.12162162162162163,0.060810810810810814,0.006756756756756757,0.060810810810810814,0.21621621621621623,0.08108108108108109,0.06756756756756757,0.05405405405405406,0.006756756756756757,0.32432432432432434,12,0.0,126.931641886997,35.302144061814005,1,True,2,True,0,False,1,True,0
전남,담양군,용면,12710380,True,True,150,0.5824316198074845,0.013333333333333334,0.013333333333333334,0.0,0.006666666666666667,0.12,0.02,0.5,0.013333333333333334,0.013333333333333334,0.3,3,0.013333333333333334,126.993465889847,35.39583967042,0,False,0,False,0,False,1,True,2
전남,담양군,월산면,12710390,True,True,112,0.811221696051927,0.08035714285714286,0.03571428571428571,0.0,0.0,0.19642857142857142,0.0625,0.20535714285714285,0.026785714285714284,0.044642857142857144,0.3482142857142857,7,0.008928571428571428,126.950732947447,35.3432053298995,0,False,0,False,0,False,1,True,2
전남,담양군,창평면,12710340,True,True,219,0.8315444934294997,0.0502283105022831,0.0319634703196347,0.0136986301369863,0.0228310502283105,0.3424657534246575,0.0639269406392694,0.0821917808219178,0.0547945205479452,0.0228310502283105,0.3150684931506849,14,0.0136986301369863,127.014908329599,35.2381048857842,2,True,4,True,2,True,2,True,0
전남,무안군,망운면,12810350,False,True,131,0.7936164071360629,0.0,0.022900763358778626,0.0,0.03816793893129771,0.33587786259541985,0.04580152671755725,0.11450381679389313,0.04580152671755725,0.015267175572519083,0.3816793893129771,6,0.0916030534351145,126.387093571009,35.0077770060732,1,True,1,True,0,False,2,True,2
전남,무안군,몽탄면,12810320,False,True,67,0.9024147184915146,0.04477611940298507,0.05970149253731343,0.0,0.014925373134328358,0.3582089552238806,0.1044776119402985,0.05970149253731343,0.05970149253731343,0.05970149253731343,0.23880597014925373,7,0.014925373134328358,126.503379029607,34.9300252580267,0,False,0,False,0,False,0,False,0
전남,무안군,무안읍,12810250,False,True,854,0.8000415663162704,0.07377049180327869,0.03044496487119438,0.01405152224824356,0.03747072599531616,0.27985948477751754,0.117096018735363,0.01288056206088993,0.03278688524590164,0.02810304449648712,0.373536299765808,100,0.03278688524590164,126.47503085199,34.988534805749296,14,True,9,True,8,True,5,True,1
전남,무안군,삼향읍,12810256,False,True,2160,0.810468813106787,0.06805555555555555,0.07314814814814814,0.013888888888888888,0.04537037037037037,0.25046296296296294,0.13055555555555556,0.005092592592592593,0.03148148148148148,0.04398148148148148,0.33796296296296297,282,0.20555555555555555,126.464703774117,34.8115904969152,45,True,13,True,23,True,9,True,1
전남,무안군,운남면,12810370,False,True,98,0.8585635723008113,0.02040816326530612,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.5102040816326531,0.07142857142857142,0.04081632653061224,0.061224489795918366,0.02040816326530612,0.24489795918367346,7,0.0,126.340660190898,34.96123238369725,2,True,1,True,0,False,1,True,0
전남,무안군,일로읍,12810253,False,True,535,0.8152015867729152,0.04299065420560748,0.16822429906542055,0.005607476635514018,0.04299065420560748,0.2542056074766355,0.09906542056074766,0.011214953271028037,0.024299065420560748,0.03364485981308411,0.3177570093457944,53,0.018691588785046728,126.490963781263,34.8424045034622,13,True,6,True,3,True,3,True,1
전남,무안군,청계면,12810330,False,True,351,0.8139333967736515,0.04843304843304843,0.02849002849002849,0.0,0.008547008547008548,0.245014245014245,0.10826210826210826,0.04843304843304843,0.045584045584045586,0.039886039886039885,0.42735042735042733,38,0.042735042735042736,126.430665495324,34.9101691734867,12,True,2,True,0,False,6,True,1
전남,무안군,해제면,12810360,False,True,222,0.8321860271929168,0.04954954954954955,0.013513513513513514,0.0,0.0045045045045045045,0.47297297297297297,0.09009009009009009,0.06756756756756757,0.018018018018018018,0.02252252252252252,0.26126126126126126,20,0.018018018018018018,126.294099138789,35.11269655357761,4,True,4,True,0,False,3,True,0
전남,무안군,현경면,12810340,False,True,183,0.8267032819530904,0.03825136612021858,0.0273224043715847,0.0,0.02185792349726776,0.33879781420765026,0.060109289617486336,0.1366120218579235,0.03825136612021858,0.03825136612021858,0.3005464480874317,11,0.02185792349726776,126.410214765742,35.0272196553247,3,True,0,False,0,False,6,True,0
전남,보성군,겸백면,12750330,True,True,12,0.9353340267248305,0.0,0.08333333333333333,0.0,0.0,0.4166666666666667,0.0,0.08333333333333333,0.0,0.0,0.4166666666666667,0,0.0,127.152064355873,34.81825043514175,0,False,0,False,0,False,1,True,0
전남,보성군,노동면,12750310,True,True,21,0.945624792796567,0.09523809523809523,0.047619047619047616,0.0,0.0,0.42857142857142855,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.0,0.14285714285714285,2,0.047619047619047616,127.067055116289,34.8082342191465,0,False,0,False,0,False,1,True,0
전남,보성군,득량면,12750380,True,True,173,0.8410405138215832,0.017341040462427744,0.017341040462427744,0.0,0.005780346820809248,0.3063583815028902,0.12138728323699421,0.09826589595375723,0.057803468208092484,0.023121387283236993,0.35260115606936415,21,0.0,127.188248236993,34.7755506019857,2,True,2,True,0,False,5,True,0
전남,보성군,문덕면,12750360,True,True,26,0.8588737400358306,0.0,0.0,0.0,0.0,0.46153846153846156,0.0,0.3076923076923077,0.038461538461538464,0.0,0.19230769230769232,0,0.0,127.19537061283651,34.94588544023255,0,False,0,False,0,False,0,False,0
전남,보성군,미력면,12750320,True,True,38,0.9163307896278859,0.05263157894736842,0.0,0.02631578947368421,0.0,0.39473684210526316,0.02631578947368421,0.13157894736842105,0.0,0.02631578947368421,0.34210526315789475,1,0.0,127.0998330643955,34.7989893031246,0,False,0,False,0,False,2,True,0
